cancer_group,year,sex,count,icd_codes,lower_age,upper_age,datatype
Melanoma of the skin,1998.0,Males,75.0,C43,75,79,Mortality
Melanoma of the skin,1998.0,Males,57.0,C43,80,84,Mortality
Melanoma of the skin,1998.0,Males,25.0,C43,85,89,Mortality
Melanoma of the skin,1998.0,Males,15.0,C43,90,100,Mortality
Melanoma of the skin,1999.0,Males,0.0,C43,0,4,Mortality
Melanoma of the skin,1999.0,Males,0.0,C43,5,9,Mortality
Melanoma of the skin,1999.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,1999.0,Males,0.0,C43,15,19,Mortality
Melanoma of the skin,1999.0,Males,3.0,C43,20,24,Mortality
Melanoma of the skin,1999.0,Males,7.0,C43,25,29,Mortality
Melanoma of the skin,1999.0,Males,10.0,C43,30,34,Mortality
Melanoma of the skin,1999.0,Males,17.0,C43,35,39,Mortality
Melanoma of the skin,1999.0,Males,27.0,C43,40,44,Mortality
Melanoma of the skin,1999.0,Males,37.0,C43,45,49,Mortality
Melanoma of the skin,1999.0,Males,45.0,C43,50,54,Mortality
Melanoma of the skin,1999.0,Males,69.0,C43,55,59,Mortality
Melanoma of the skin,1999.0,Males,51.0,C43,60,64,Mortality
Melanoma of the skin,1999.0,Males,73.0,C43,65,69,Mortality
Melanoma of the skin,1999.0,Males,93.0,C43,70,74,Mortality
Melanoma of the skin,1999.0,Males,83.0,C43,75,79,Mortality
Melanoma of the skin,1999.0,Males,71.0,C43,80,84,Mortality
Melanoma of the skin,1999.0,Males,40.0,C43,85,89,Mortality
Melanoma of the skin,1999.0,Males,15.0,C43,90,100,Mortality
Melanoma of the skin,2000.0,Males,0.0,C43,0,4,Mortality
Melanoma of the skin,2000.0,Males,0.0,C43,5,9,Mortality
Melanoma of the skin,2000.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,2000.0,Males,2.0,C43,15,19,Mortality
Melanoma of the skin,2000.0,Males,2.0,C43,20,24,Mortality
Melanoma of the skin,2000.0,Males,3.0,C43,25,29,Mortality
Melanoma of the skin,2000.0,Males,8.0,C43,30,34,Mortality
Melanoma of the skin,2000.0,Males,16.0,C43,35,39,Mortality
Melanoma of the skin,2000.0,Males,24.0,C43,40,44,Mortality
Melanoma of the skin,2000.0,Males,28.0,C43,45,49,Mortality
Melanoma of the skin,2000.0,Males,43.0,C43,50,54,Mortality
Melanoma of the skin,2000.0,Males,47.0,C43,55,59,Mortality
Melanoma of the skin,2000.0,Males,62.0,C43,60,64,Mortality
Melanoma of the skin,2000.0,Males,61.0,C43,65,69,Mortality
Melanoma of the skin,2000.0,Males,110.0,C43,70,74,Mortality
Melanoma of the skin,2000.0,Males,95.0,C43,75,79,Mortality
Melanoma of the skin,2000.0,Males,73.0,C43,80,84,Mortality
Melanoma of the skin,2000.0,Males,30.0,C43,85,89,Mortality
Melanoma of the skin,2000.0,Males,13.0,C43,90,100,Mortality
Melanoma of the skin,2001.0,Males,0.0,C43,0,4,Mortality
Melanoma of the skin,2001.0,Males,0.0,C43,5,9,Mortality
Melanoma of the skin,2001.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,2001.0,Males,2.0,C43,15,19,Mortality
Melanoma of the skin,2001.0,Males,7.0,C43,20,24,Mortality
Melanoma of the skin,2001.0,Males,7.0,C43,25,29,Mortality
Melanoma of the skin,2001.0,Males,7.0,C43,30,34,Mortality
Melanoma of the skin,2001.0,Males,23.0,C43,35,39,Mortality
Melanoma of the skin,2001.0,Males,31.0,C43,40,44,Mortality
Melanoma of the skin,2001.0,Males,32.0,C43,45,49,Mortality
Melanoma of the skin,2001.0,Males,45.0,C43,50,54,Mortality
Melanoma of the skin,2001.0,Males,58.0,C43,55,59,Mortality
Melanoma of the skin,2001.0,Males,68.0,C43,60,64,Mortality
Melanoma of the skin,2001.0,Males,73.0,C43,65,69,Mortality
Melanoma of the skin,2001.0,Males,112.0,C43,70,74,Mortality
Melanoma of the skin,2001.0,Males,115.0,C43,75,79,Mortality
Melanoma of the skin,2001.0,Males,52.0,C43,80,84,Mortality
Melanoma of the skin,2001.0,Males,29.0,C43,85,89,Mortality
Melanoma of the skin,2001.0,Males,23.0,C43,90,100,Mortality
Melanoma of the skin,2002.0,Males,0.0,C43,0,4,Mortality
Melanoma of the skin,2002.0,Males,0.0,C43,5,9,Mortality
Melanoma of the skin,2002.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,2002.0,Males,0.0,C43,15,19,Mortality
Melanoma of the skin,2002.0,Males,5.0,C43,20,24,Mortality
Melanoma of the skin,2002.0,Males,6.0,C43,25,29,Mortality
Melanoma of the skin,2002.0,Males,11.0,C43,30,34,Mortality
Melanoma of the skin,2002.0,Males,16.0,C43,35,39,Mortality
Melanoma of the skin,2002.0,Males,33.0,C43,40,44,Mortality
Melanoma of the skin,2002.0,Males,36.0,C43,45,49,Mortality
Melanoma of the skin,2002.0,Males,45.0,C43,50,54,Mortality
Melanoma of the skin,2002.0,Males,60.0,C43,55,59,Mortality
Melanoma of the skin,2002.0,Males,63.0,C43,60,64,Mortality
Melanoma of the skin,2002.0,Males,89.0,C43,65,69,Mortality
Melanoma of the skin,2002.0,Males,102.0,C43,70,74,Mortality
Melanoma of the skin,2002.0,Males,96.0,C43,75,79,Mortality
Melanoma of the skin,2002.0,Males,84.0,C43,80,84,Mortality
Melanoma of the skin,2002.0,Males,58.0,C43,85,89,Mortality
Melanoma of the skin,2002.0,Males,19.0,C43,90,100,Mortality
Melanoma of the skin,2003.0,Males,0.0,C43,0,4,Mortality
Melanoma of the skin,2003.0,Males,0.0,C43,5,9,Mortality
Melanoma of the skin,2003.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,2003.0,Males,2.0,C43,15,19,Mortality
Melanoma of the skin,2003.0,Males,2.0,C43,20,24,Mortality
Melanoma of the skin,2003.0,Males,5.0,C43,25,29,Mortality
Melanoma of the skin,2003.0,Males,5.0,C43,30,34,Mortality
Melanoma of the skin,2003.0,Males,17.0,C43,35,39,Mortality
Melanoma of the skin,2003.0,Males,29.0,C43,40,44,Mortality
Melanoma of the skin,2003.0,Males,44.0,C43,45,49,Mortality
Melanoma of the skin,2003.0,Males,53.0,C43,50,54,Mortality
Melanoma of the skin,2003.0,Males,67.0,C43,55,59,Mortality
Melanoma of the skin,2003.0,Males,76.0,C43,60,64,Mortality
Melanoma of the skin,2003.0,Males,88.0,C43,65,69,Mortality
Melanoma of the skin,2003.0,Males,91.0,C43,70,74,Mortality
Melanoma of the skin,2003.0,Males,111.0,C43,75,79,Mortality
Melanoma of the skin,2003.0,Males,102.0,C43,80,84,Mortality
Melanoma of the skin,2003.0,Males,58.0,C43,85,89,Mortality
Melanoma of the skin,2003.0,Males,14.0,C43,90,100,Mortality
Melanoma of the skin,2004.0,Males,0.0,C43,0,4,Mortality
Melanoma of the skin,2004.0,Males,0.0,C43,5,9,Mortality
Melanoma of the skin,2004.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,2004.0,Males,0.0,C43,15,19,Mortality
Melanoma of the skin,2004.0,Males,6.0,C43,20,24,Mortality
Melanoma of the skin,2004.0,Males,5.0,C43,25,29,Mortality
Melanoma of the skin,2004.0,Males,13.0,C43,30,34,Mortality
Melanoma of the skin,2004.0,Males,16.0,C43,35,39,Mortality
Melanoma of the skin,2004.0,Males,27.0,C43,40,44,Mortality
Melanoma of the skin,2004.0,Males,45.0,C43,45,49,Mortality
Melanoma of the skin,2004.0,Males,76.0,C43,50,54,Mortality
Melanoma of the skin,2004.0,Males,76.0,C43,55,59,Mortality
Melanoma of the skin,2004.0,Males,70.0,C43,60,64,Mortality
Melanoma of the skin,2004.0,Males,89.0,C43,65,69,Mortality
Melanoma of the skin,2004.0,Males,81.0,C43,70,74,Mortality
Melanoma of the skin,2004.0,Males,128.0,C43,75,79,Mortality
Melanoma of the skin,2004.0,Males,105.0,C43,80,84,Mortality
Melanoma of the skin,2004.0,Males,59.0,C43,85,89,Mortality
Melanoma of the skin,2004.0,Males,19.0,C43,90,100,Mortality
Melanoma of the skin,2005.0,Males,0.0,C43,0,4,Mortality
Melanoma of the skin,2005.0,Males,0.0,C43,5,9,Mortality
Melanoma of the skin,2005.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,2005.0,Males,0.0,C43,15,19,Mortality
Melanoma of the skin,2005.0,Males,0.0,C43,20,24,Mortality
Melanoma of the skin,2005.0,Males,10.0,C43,25,29,Mortality
Melanoma of the skin,2005.0,Males,18.0,C43,30,34,Mortality
Melanoma of the skin,2005.0,Males,12.0,C43,35,39,Mortality
Melanoma of the skin,2005.0,Males,35.0,C43,40,44,Mortality
Melanoma of the skin,2005.0,Males,31.0,C43,45,49,Mortality
Melanoma of the skin,2005.0,Males,53.0,C43,50,54,Mortality
Melanoma of the skin,2005.0,Males,91.0,C43,55,59,Mortality
Melanoma of the skin,2005.0,Males,79.0,C43,60,64,Mortality
Melanoma of the skin,2005.0,Males,89.0,C43,65,69,Mortality
Melanoma of the skin,2005.0,Males,107.0,C43,70,74,Mortality
Melanoma of the skin,2005.0,Males,119.0,C43,75,79,Mortality
Melanoma of the skin,2005.0,Males,123.0,C43,80,84,Mortality
Melanoma of the skin,2005.0,Males,65.0,C43,85,89,Mortality
Melanoma of the skin,2005.0,Males,28.0,C43,90,100,Mortality
Melanoma of the skin,2006.0,Males,0.0,C43,0,4,Mortality
Melanoma of the skin,2006.0,Males,1.0,C43,5,9,Mortality
Melanoma of the skin,2006.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,2006.0,Males,2.0,C43,15,19,Mortality
Melanoma of the skin,2006.0,Males,2.0,C43,20,24,Mortality
Melanoma of the skin,2006.0,Males,7.0,C43,25,29,Mortality
Melanoma of the skin,2006.0,Males,7.0,C43,30,34,Mortality
Melanoma of the skin,2006.0,Males,17.0,C43,35,39,Mortality
Melanoma of the skin,2006.0,Males,26.0,C43,40,44,Mortality
Melanoma of the skin,2006.0,Males,35.0,C43,45,49,Mortality
Melanoma of the skin,2006.0,Males,36.0,C43,50,54,Mortality
Melanoma of the skin,2006.0,Males,58.0,C43,55,59,Mortality
Melanoma of the skin,2006.0,Males,73.0,C43,60,64,Mortality
Melanoma of the skin,2006.0,Males,85.0,C43,65,69,Mortality
Melanoma of the skin,2006.0,Males,109.0,C43,70,74,Mortality
Melanoma of the skin,2006.0,Males,133.0,C43,75,79,Mortality
Melanoma of the skin,2006.0,Males,112.0,C43,80,84,Mortality
Melanoma of the skin,2006.0,Males,64.0,C43,85,89,Mortality
Melanoma of the skin,2006.0,Males,28.0,C43,90,100,Mortality
Melanoma of the skin,2007.0,Males,0.0,C43,0,4,Mortality
Melanoma of the skin,2007.0,Males,0.0,C43,5,9,Mortality
Melanoma of the skin,2007.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,2007.0,Males,0.0,C43,15,19,Mortality
Melanoma of the skin,2007.0,Males,3.0,C43,20,24,Mortality
Melanoma of the skin,2007.0,Males,7.0,C43,25,29,Mortality
Melanoma of the skin,2007.0,Males,5.0,C43,30,34,Mortality
Melanoma of the skin,2007.0,Males,20.0,C43,35,39,Mortality
Melanoma of the skin,2007.0,Males,25.0,C43,40,44,Mortality
Melanoma of the skin,2007.0,Males,48.0,C43,45,49,Mortality
Melanoma of the skin,2007.0,Males,49.0,C43,50,54,Mortality
Melanoma of the skin,2007.0,Males,85.0,C43,55,59,Mortality
Melanoma of the skin,2007.0,Males,95.0,C43,60,64,Mortality
Melanoma of the skin,2007.0,Males,80.0,C43,65,69,Mortality
Melanoma of the skin,2007.0,Males,101.0,C43,70,74,Mortality
Melanoma of the skin,2007.0,Males,141.0,C43,75,79,Mortality
Melanoma of the skin,2007.0,Males,119.0,C43,80,84,Mortality
Melanoma of the skin,2007.0,Males,78.0,C43,85,89,Mortality
Melanoma of the skin,2007.0,Males,34.0,C43,90,100,Mortality
Melanoma of the skin,2008.0,Males,0.0,C43,0,4,Mortality
Melanoma of the skin,2008.0,Males,0.0,C43,5,9,Mortality
Melanoma of the skin,2008.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,2008.0,Males,1.0,C43,15,19,Mortality
Melanoma of the skin,2008.0,Males,4.0,C43,20,24,Mortality
Melanoma of the skin,2008.0,Males,5.0,C43,25,29,Mortality
Melanoma of the skin,2008.0,Males,13.0,C43,30,34,Mortality
Melanoma of the skin,2008.0,Males,19.0,C43,35,39,Mortality
Melanoma of the skin,2008.0,Males,23.0,C43,40,44,Mortality
Melanoma of the skin,2008.0,Males,31.0,C43,45,49,Mortality
Melanoma of the skin,2008.0,Males,43.0,C43,50,54,Mortality
Melanoma of the skin,2008.0,Males,91.0,C43,55,59,Mortality
Melanoma of the skin,2008.0,Males,88.0,C43,60,64,Mortality
Melanoma of the skin,2008.0,Males,114.0,C43,65,69,Mortality
Melanoma of the skin,2008.0,Males,111.0,C43,70,74,Mortality
Melanoma of the skin,2008.0,Males,146.0,C43,75,79,Mortality
Melanoma of the skin,2008.0,Males,142.0,C43,80,84,Mortality
Melanoma of the skin,2008.0,Males,78.0,C43,85,89,Mortality
Melanoma of the skin,2008.0,Males,33.0,C43,90,100,Mortality
Melanoma of the skin,2009.0,Males,0.0,C43,0,4,Mortality
Melanoma of the skin,2009.0,Males,1.0,C43,5,9,Mortality
Melanoma of the skin,2009.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,2009.0,Males,0.0,C43,15,19,Mortality
Melanoma of the skin,2009.0,Males,1.0,C43,20,24,Mortality
Melanoma of the skin,2009.0,Males,3.0,C43,25,29,Mortality
Melanoma of the skin,2009.0,Males,15.0,C43,30,34,Mortality
Melanoma of the skin,2009.0,Males,16.0,C43,35,39,Mortality
Melanoma of the skin,2009.0,Males,24.0,C43,40,44,Mortality
Melanoma of the skin,2009.0,Males,34.0,C43,45,49,Mortality
Melanoma of the skin,2009.0,Males,56.0,C43,50,54,Mortality
Melanoma of the skin,2009.0,Males,69.0,C43,55,59,Mortality
Melanoma of the skin,2009.0,Males,96.0,C43,60,64,Mortality
Melanoma of the skin,2009.0,Males,112.0,C43,65,69,Mortality
Melanoma of the skin,2009.0,Males,132.0,C43,70,74,Mortality
Melanoma of the skin,2009.0,Males,123.0,C43,75,79,Mortality
Melanoma of the skin,2009.0,Males,151.0,C43,80,84,Mortality
Melanoma of the skin,2009.0,Males,79.0,C43,85,89,Mortality
Melanoma of the skin,2009.0,Males,36.0,C43,90,100,Mortality
Melanoma of the skin,2010.0,Males,1.0,C43,0,4,Mortality
Melanoma of the skin,2010.0,Males,0.0,C43,5,9,Mortality
Melanoma of the skin,2010.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,2010.0,Males,1.0,C43,15,19,Mortality
Melanoma of the skin,2010.0,Males,0.0,C43,20,24,Mortality
Melanoma of the skin,2010.0,Males,6.0,C43,25,29,Mortality
Melanoma of the skin,2010.0,Males,10.0,C43,30,34,Mortality
Melanoma of the skin,2010.0,Males,19.0,C43,35,39,Mortality
Melanoma of the skin,2010.0,Males,17.0,C43,40,44,Mortality
Melanoma of the skin,2010.0,Males,37.0,C43,45,49,Mortality
Melanoma of the skin,2010.0,Males,47.0,C43,50,54,Mortality
Melanoma of the skin,2010.0,Males,77.0,C43,55,59,Mortality
Melanoma of the skin,2010.0,Males,112.0,C43,60,64,Mortality
Melanoma of the skin,2010.0,Males,115.0,C43,65,69,Mortality
Melanoma of the skin,2010.0,Males,128.0,C43,70,74,Mortality
Melanoma of the skin,2010.0,Males,122.0,C43,75,79,Mortality
Melanoma of the skin,2010.0,Males,147.0,C43,80,84,Mortality
Melanoma of the skin,2010.0,Males,105.0,C43,85,89,Mortality
Melanoma of the skin,2010.0,Males,40.0,C43,90,100,Mortality
Melanoma of the skin,2011.0,Males,0.0,C43,0,4,Mortality
Melanoma of the skin,2011.0,Males,0.0,C43,5,9,Mortality
Melanoma of the skin,2011.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,2011.0,Males,0.0,C43,15,19,Mortality
Melanoma of the skin,2011.0,Males,1.0,C43,20,24,Mortality
Melanoma of the skin,2011.0,Males,10.0,C43,25,29,Mortality
Melanoma of the skin,2011.0,Males,10.0,C43,30,34,Mortality
Melanoma of the skin,2011.0,Males,12.0,C43,35,39,Mortality
Melanoma of the skin,2011.0,Males,31.0,C43,40,44,Mortality
Melanoma of the skin,2011.0,Males,34.0,C43,45,49,Mortality
Melanoma of the skin,2011.0,Males,54.0,C43,50,54,Mortality
Melanoma of the skin,2011.0,Males,80.0,C43,55,59,Mortality
Melanoma of the skin,2011.0,Males,115.0,C43,60,64,Mortality
Melanoma of the skin,2011.0,Males,112.0,C43,65,69,Mortality
Melanoma of the skin,2011.0,Males,141.0,C43,70,74,Mortality
Melanoma of the skin,2011.0,Males,157.0,C43,75,79,Mortality
Melanoma of the skin,2011.0,Males,149.0,C43,80,84,Mortality
Melanoma of the skin,2011.0,Males,109.0,C43,85,89,Mortality
Melanoma of the skin,2011.0,Males,60.0,C43,90,100,Mortality
Melanoma of the skin,2012.0,Males,0.0,C43,0,4,Mortality
Melanoma of the skin,2012.0,Males,0.0,C43,5,9,Mortality
Melanoma of the skin,2012.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,2012.0,Males,1.0,C43,15,19,Mortality
Melanoma of the skin,2012.0,Males,1.0,C43,20,24,Mortality
Melanoma of the skin,2012.0,Males,10.0,C43,25,29,Mortality
Melanoma of the skin,2012.0,Males,7.0,C43,30,34,Mortality
Melanoma of the skin,2012.0,Males,16.0,C43,35,39,Mortality
Melanoma of the skin,2012.0,Males,15.0,C43,40,44,Mortality
Melanoma of the skin,2012.0,Males,34.0,C43,45,49,Mortality
Melanoma of the skin,2012.0,Males,49.0,C43,50,54,Mortality
Melanoma of the skin,2012.0,Males,61.0,C43,55,59,Mortality
Melanoma of the skin,2012.0,Males,107.0,C43,60,64,Mortality
Melanoma of the skin,2012.0,Males,118.0,C43,65,69,Mortality
Melanoma of the skin,2012.0,Males,148.0,C43,70,74,Mortality
Melanoma of the skin,2012.0,Males,147.0,C43,75,79,Mortality
Melanoma of the skin,2012.0,Males,151.0,C43,80,84,Mortality
Melanoma of the skin,2012.0,Males,118.0,C43,85,89,Mortality
Melanoma of the skin,2012.0,Males,60.0,C43,90,100,Mortality
Melanoma of the skin,2013.0,Males,0.0,C43,0,4,Mortality
Melanoma of the skin,2013.0,Males,0.0,C43,5,9,Mortality
Melanoma of the skin,2013.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,2013.0,Males,0.0,C43,15,19,Mortality
Melanoma of the skin,2013.0,Males,0.0,C43,20,24,Mortality
Melanoma of the skin,2013.0,Males,6.0,C43,25,29,Mortality
Melanoma of the skin,2013.0,Males,7.0,C43,30,34,Mortality
Melanoma of the skin,2013.0,Males,11.0,C43,35,39,Mortality
Melanoma of the skin,2013.0,Males,29.0,C43,40,44,Mortality
Melanoma of the skin,2013.0,Males,35.0,C43,45,49,Mortality
Melanoma of the skin,2013.0,Males,65.0,C43,50,54,Mortality
Melanoma of the skin,2013.0,Males,73.0,C43,55,59,Mortality
Melanoma of the skin,2013.0,Males,115.0,C43,60,64,Mortality
Melanoma of the skin,2013.0,Males,149.0,C43,65,69,Mortality
Melanoma of the skin,2013.0,Males,134.0,C43,70,74,Mortality
Melanoma of the skin,2013.0,Males,148.0,C43,75,79,Mortality
Melanoma of the skin,2013.0,Males,178.0,C43,80,84,Mortality
Melanoma of the skin,2013.0,Males,115.0,C43,85,89,Mortality
Melanoma of the skin,2013.0,Males,57.0,C43,90,100,Mortality
Melanoma of the skin,2014.0,Males,0.0,C43,0,4,Mortality
Melanoma of the skin,2014.0,Males,0.0,C43,5,9,Mortality
Melanoma of the skin,2014.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,2014.0,Males,0.0,C43,15,19,Mortality
Melanoma of the skin,2014.0,Males,2.0,C43,20,24,Mortality
Melanoma of the skin,2014.0,Males,5.0,C43,25,29,Mortality
Melanoma of the skin,2014.0,Males,6.0,C43,30,34,Mortality
Melanoma of the skin,2014.0,Males,13.0,C43,35,39,Mortality
Melanoma of the skin,2014.0,Males,20.0,C43,40,44,Mortality
Melanoma of the skin,2014.0,Males,23.0,C43,45,49,Mortality
Melanoma of the skin,2014.0,Males,52.0,C43,50,54,Mortality
Melanoma of the skin,2014.0,Males,70.0,C43,55,59,Mortality
Melanoma of the skin,2014.0,Males,105.0,C43,60,64,Mortality
Melanoma of the skin,2014.0,Males,103.0,C43,65,69,Mortality
Melanoma of the skin,2014.0,Males,118.0,C43,70,74,Mortality
Melanoma of the skin,2014.0,Males,156.0,C43,75,79,Mortality
Melanoma of the skin,2014.0,Males,156.0,C43,80,84,Mortality
Melanoma of the skin,2014.0,Males,108.0,C43,85,89,Mortality
Melanoma of the skin,2014.0,Males,46.0,C43,90,100,Mortality
Melanoma of the skin,2015.0,Males,0.0,C43,0,4,Mortality
Melanoma of the skin,2015.0,Males,0.0,C43,5,9,Mortality
Melanoma of the skin,2015.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,2015.0,Males,0.0,C43,15,19,Mortality
Melanoma of the skin,2015.0,Males,1.0,C43,20,24,Mortality
Melanoma of the skin,2015.0,Males,5.0,C43,25,29,Mortality
Melanoma of the skin,2015.0,Males,5.0,C43,30,34,Mortality
Melanoma of the skin,2015.0,Males,18.0,C43,35,39,Mortality
Melanoma of the skin,2015.0,Males,24.0,C43,40,44,Mortality
Melanoma of the skin,2015.0,Males,28.0,C43,45,49,Mortality
Melanoma of the skin,2015.0,Males,52.0,C43,50,54,Mortality
Melanoma of the skin,2015.0,Males,64.0,C43,55,59,Mortality
Melanoma of the skin,2015.0,Males,92.0,C43,60,64,Mortality
Melanoma of the skin,2015.0,Males,105.0,C43,65,69,Mortality
Melanoma of the skin,2015.0,Males,124.0,C43,70,74,Mortality
Melanoma of the skin,2015.0,Males,122.0,C43,75,79,Mortality
Melanoma of the skin,2015.0,Males,151.0,C43,80,84,Mortality
Melanoma of the skin,2015.0,Males,126.0,C43,85,89,Mortality
Melanoma of the skin,2015.0,Males,79.0,C43,90,100,Mortality
Melanoma of the skin,2016.0,Males,0.0,C43,0,4,Mortality
Melanoma of the skin,2016.0,Males,0.0,C43,5,9,Mortality
Melanoma of the skin,2016.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,2016.0,Males,1.0,C43,15,19,Mortality
Melanoma of the skin,2016.0,Males,1.0,C43,20,24,Mortality
Melanoma of the skin,2016.0,Males,2.0,C43,25,29,Mortality
Melanoma of the skin,2016.0,Males,8.0,C43,30,34,Mortality
Melanoma of the skin,2016.0,Males,15.0,C43,35,39,Mortality
Melanoma of the skin,2016.0,Males,20.0,C43,40,44,Mortality
Melanoma of the skin,2016.0,Males,24.0,C43,45,49,Mortality
Melanoma of the skin,2016.0,Males,34.0,C43,50,54,Mortality
Melanoma of the skin,2016.0,Males,54.0,C43,55,59,Mortality
Melanoma of the skin,2016.0,Males,61.0,C43,60,64,Mortality
Melanoma of the skin,2016.0,Males,129.0,C43,65,69,Mortality
Melanoma of the skin,2016.0,Males,103.0,C43,70,74,Mortality
Melanoma of the skin,2016.0,Males,115.0,C43,75,79,Mortality
Melanoma of the skin,2016.0,Males,118.0,C43,80,84,Mortality
Melanoma of the skin,2016.0,Males,116.0,C43,85,89,Mortality
Melanoma of the skin,2016.0,Males,56.0,C43,90,100,Mortality
Melanoma of the skin,2017.0,Males,0.0,C43,0,4,Mortality
Melanoma of the skin,2017.0,Males,0.0,C43,5,9,Mortality
Melanoma of the skin,2017.0,Males,0.0,C43,10,14,Mortality
Melanoma of the skin,2017.0,Males,1.0,C43,15,19,Mortality
Melanoma of the skin,2017.0,Males,2.0,C43,20,24,Mortality
Melanoma of the skin,2017.0,Males,1.0,C43,25,29,Mortality
Melanoma of the skin,2017.0,Males,5.0,C43,30,34,Mortality
Melanoma of the skin,2017.0,Males,7.0,C43,35,39,Mortality
Melanoma of the skin,2017.0,Males,9.0,C43,40,44,Mortality
Melanoma of the skin,2017.0,Males,27.0,C43,45,49,Mortality
Melanoma of the skin,2017.0,Males,27.0,C43,50,54,Mortality
Melanoma of the skin,2017.0,Males,59.0,C43,55,59,Mortality
Melanoma of the skin,2017.0,Males,86.0,C43,60,64,Mortality
